,Type,Key,EC_number,LigandID,Compound,TotalEntries,Entropy,Summary,URL,NullEntropy,NullSummary,Literature,NumReferences,DeltaEntropy
ki:6.4.1.2:2,ki,"('6.4.1.2', '2')",6.4.1.2,2,more,12,0.29971232822840532,Plantae:6;Animalia:3;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=6.4.1.2#INHIBITORS,0.12148408626968388,Animalia:609;Plantae:102;Bacteria:24;Archaea:17;Fungi:9;Chromista:5,37576;650945;660652;664564;665526;666355;706083,7,0.17822824195872145
ki:3.2.1.20:557,ki,"('3.2.1.20', '557')",3.2.1.20,557,1-deoxynojirimycin,13,0.26753451790924315,Animalia:4;Plantae:4;Fungi:2;Bacteria:1;Archaea:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.20#INHIBITORS,0.2506265202663393,Fungi:241;Animalia:138;Bacteria:110;Plantae:107;Archaea:20;Protozoa:15,"654210;691769,708265,717368;691865;701754;708265;718234;731917",7,0.016907997642903849
ki:1.6.5.8:14,ki,"('1.6.5.8', '14')",1.6.5.8,14,Zn2+,12,0.0,Bacteria:12,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.8#INHIBITORS,0.24517387342137378,Bacteria:148;Animalia:33;Plantae:18,"672293;672293,711293;711293",3,-0.24517387342137378
ki:3.2.1.23:21,ki,"('3.2.1.23', '21')",3.2.1.23,21,EDTA,11,0.20005535771988189,Bacteria:9;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,171271;171318;171351;171353;654252;665287;679236;706705;713787;727060,10,-0.060298097397396416
ki:3.2.1.2:33,ki,"('3.2.1.2', '33')",3.2.1.2,33,Hg2+,10,0.29931524161892659,Plantae:6;Bacteria:3;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.2#INHIBITORS,0.23860097218031467,Plantae:62;Bacteria:52;Animalia:8;Protozoa:2,136419;208595;208597;208604;208608;208622;208628;208635;656955,9,0.060714269438611912
ki:1.11.1.6:238,ki,"('1.11.1.6', '238')",1.11.1.6,238,NaN3,21,0.21742176661160562,Bacteria:14;Plantae:2;Archaea:2;Animalia:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.11.1.6#INHIBITORS,0.25417798620131571,Bacteria:96;Animalia:66;Plantae:32;Archaea:12;Fungi:6,439778;439779;439782;439785;439787;439790;439797;439798;439808;725606,10,-0.036756219589710093
ki:4.2.1.1:2335,ki,"('4.2.1.1', '2335')",4.2.1.1,2335,benzolamide,10,0.26727285084777908,Animalia:7;Fungi:2;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33543;33596;652630;666735,699472;678614;696740;699561;702655;705027,705034;714462",10,0.10878590097236718
ki:2.2.1.6:1210,ki,"('2.2.1.6', '1210')",2.2.1.6,1210,valine,11,0.31158996595275978,Bacteria:5;Plantae:5;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.2.1.6#INHIBITORS,0.23619617133459805,Bacteria:199;Plantae:110;Fungi:73;Archaea:12;Protozoa:6,667251;671290;671854;673626;700782,5,0.07539379461816173
ki:1.1.1.28:825,ki,"('1.1.1.28', '825')",1.1.1.28,825,Oxamate,31,0.11960854690825641,Bacteria:29;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.28#INHIBITORS,0.12547740217880984,Bacteria:162;Animalia:12,"286430;286430,286490;286491;286498;669327",5,-0.005868855270553433
ki:4.1.1.49:106,ki,"('4.1.1.49', '106')",4.1.1.49,106,"D-fructose 1,6-bisphosphate",16,0.27684123049428216,Plantae:10;Bacteria:5;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.1.49#INHIBITORS,0.32219105889235888,Plantae:55;Bacteria:42;Fungi:13,649304,1,-0.045349828398076719
ki:4.4.1.5:2,ki,"('4.4.1.5', '2')",4.4.1.5,2,more,11,0.28665576034516832,Animalia:7;Bacteria:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.4.1.5#INHIBITORS,0.2061639988861208,Animalia:180;Fungi:53;Plantae:11;Bacteria:9,37413;690870;691822,3,0.080491761459047517
ki:2.2.1.6:1079,ki,"('2.2.1.6', '1079')",2.2.1.6,1079,Val,12,0.32151433421859477,Plantae:4;Bacteria:4;Archaea:3;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.2.1.6#INHIBITORS,0.23619617133459805,Bacteria:199;Plantae:110;Fungi:73;Archaea:12;Protozoa:6,395871;395875;395883;395884;395886;395892;395894;395907;395908;395916,10,0.085318162883996712
ki:2.1.1.45:668,ki,"('2.1.1.45', '668')",2.1.1.45,668,"1,1-bis-(4-hydroxyphenyl)-1H-naphtho[1,2-c]furan-3-one",86,0.099148313559270077,Bacteria:80;Fungi:4;Protozoa:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.45#INHIBITORS,0.15878821214443867,Bacteria:440;Animalia:169;Fungi:23;Protozoa:8;Plantae:1,703220,1,-0.059639898585168591
ki:3.1.21.4:2,ki,"('3.1.21.4', '2')",3.1.21.4,2,more,14,0.0,Bacteria:14,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.21.4#INHIBITORS,0.14341799152808035,Bacteria:22;Archaea:2,134268;694455;730756,3,-0.14341799152808035
ki:3.1.3.11:30,ki,"('3.1.3.11', '30')",3.1.3.11,30,AMP,21,0.29558098097756053,Animalia:11;Bacteria:5;Plantae:3;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,"170718;170719;170721;170722;170723;170727;170730;170731;170733;170737,170740,170741,170762,170765,170772,170782,170806,679849;170741;170742;170748;170751;170758;170806;170807;653554;653763;680709;730360",21,0.14438102635851488
ki:3.5.1.88:4446,ki,"('3.5.1.88', '4446')",3.5.1.88,4446,VRC-4307,15,0.12246501339731766,Bacteria:14;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.1.88#INHIBITORS,0.16945381015689187,Bacteria:641;Animalia:78;Plantae:33,711950,1,-0.046988796759574208
ki:3.1.1.3:33,ki,"('3.1.1.3', '33')",3.1.1.3,33,Hg2+,17,0.23886178534844166,Bacteria:11;Animalia:4;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,650524;650654;651018;652958;679885;690670;691471;692254;692424;713783;714501;715063;715206;716567;80828;80829,16,0.033798246417204914
ki:2.7.4.3:2151,ki,"('2.7.4.3', '2151')",2.7.4.3,2151,"P1,P5-di(adenosine-5')pentaphosphate",12,0.30917121728512598,Archaea:5;Animalia:4;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.4.3#INHIBITORS,0.21144830081654567,Animalia:66;Bacteria:45;Archaea:8;Fungi:4;Plantae:2,660819;662839;674861;675927;676166;701530;725225,7,0.097722916468580306
ki:4.2.1.1:4888,ki,"('4.2.1.1', '4888')",4.2.1.1,4888,ethoxyzolamide,11,0.34539959493976125,Animalia:5;Plantae:4;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=4.2.1.1#INHIBITORS,0.1584869498754119,Animalia:1322;Bacteria:204;Fungi:136;Plantae:69;Archaea:54;Chromista:21,"33536;33543;33563;33575,33578,33580;33584;33596;664670;678350;700636;729554;730551",11,0.18691264506434935
ki:2.3.3.16:34,ki,"('2.3.3.16', '34')",2.3.3.16,34,2-oxoglutarate,10,0.23511199716383158,Archaea:7;Plantae:1;Bacteria:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.3.16#INHIBITORS,0.24235034804669561,Bacteria:51;Archaea:34;Animalia:20;Plantae:10;Fungi:6;Protozoa:3,488040;488059;488078;799,4,-0.0072383508828640364
ki:2.1.1.53:1381,ki,"('2.1.1.53', '1381')",2.1.1.53,1381,n-butylamine,12,0.0,Plantae:12,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.53#INHIBITORS,0.0,Plantae:70,"676699,706130;706130",2,0.0
ki:2.7.7.7:3243,ki,"('2.7.7.7', '3243')",2.7.7.7,3243,Dideoxynucleoside 5'-triphosphate,10,0.25020121176909393,Animalia:8;Bacteria:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.7#INHIBITORS,0.19860658494479499,Animalia:187;Bacteria:41;Archaea:30;Plantae:9;Fungi:7,643589;643594;643608;643644,4,0.051594626824298939
ki:1.9.3.1:230,ki,"('1.9.3.1', '230')",1.9.3.1,230,azide,10,0.25020121176909393,Bacteria:8;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.9.3.1#INHIBITORS,0.29559189427156202,Animalia:54;Bacteria:45;Plantae:7,"396007;396029;396030;396059,396076;396062,396079;396069;396082;396086;396091;693722",10,-0.045390682502468083
ki:3.4.11.4:62,ki,"('3.4.11.4', '62')",3.4.11.4,62,"1,10-phenanthroline",10,0.33650583350462826,Bacteria:6;Animalia:4,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.4#INHIBITORS,0.25193279796461399,Animalia:75;Bacteria:43;Plantae:3,"35921;35925;35928,707405;35930;35931;35933;35938;35940;649359;682105",10,0.084573035540014274
ki:2.7.1.40:103,ki,"('2.7.1.40', '103')",2.7.1.40,103,L-alanine,10,0.1625414866957241,Animalia:9;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.40#INHIBITORS,0.20583328401987822,Bacteria:129;Animalia:102;Plantae:58;Archaea:6;Fungi:6;Protozoa:2,641514;641534;641535;641537;641540;641542;641547;641553;641555;641585,10,-0.043291797324154113
ki:3.5.2.6:1226,ki,"('3.5.2.6', '1226')",3.5.2.6,1226,tazobactam,18,0.0,Bacteria:18,http://www.brenda-enzymes.org/enzyme.php?ecno=3.5.2.6#INHIBITORS,0.0,Bacteria:454,"209353,684489;209356;209363;209366;654591;663641;663646;663648;663655;663665;684487;684490;684493;685096;695638",15,0.0
ki:3.1.3.2:14,ki,"('3.1.3.2', '14')",3.1.3.2,14,Zn2+,22,0.24571190268157883,Plantae:14;Animalia:5;Bacteria:2;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.2#INHIBITORS,0.24873179174830601,Plantae:223;Animalia:195;Bacteria:100;Protozoa:23;Fungi:9,134688;134691;134695;134711;134713;134728;134733;134754;134771;134783;134787;134803;651143;665856;666552;666650;677425;679526;682408;714280;715888;730799,22,-0.0030198890667271772
ki:2.7.7.27:2,ki,"('2.7.7.27', '2')",2.7.7.27,2,more,41,0.34523390435160123,Bacteria:22;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#INHIBITORS,0.34439263962264788,Bacteria:164;Plantae:136,643144,1,0.00084126472895335036
ki:1.1.1.28:67,ki,"('1.1.1.28', '67')",1.1.1.28,67,iodoacetamide,29,0.12547740217880984,Bacteria:27;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.28#INHIBITORS,0.12547740217880984,Bacteria:162;Animalia:12,286430;286491,2,0.0
ki:3.4.11.2:225,ki,"('3.4.11.2', '225')",3.4.11.2,225,bestatin,14,0.21865857744551556,Animalia:11;Bacteria:2;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.2#INHIBITORS,0.078636736710221505,Animalia:939;Bacteria:58;Plantae:2,35867;35871;35875;35878;651492;653002;664346;664381;664497;665113;665882;683635,12,0.14002184073529406
ki:1.8.1.7:2494,ki,"('1.8.1.7', '2494')",1.8.1.7,2494,nitrofurantoin,12,0.24577193964369637,Animalia:8;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.8.1.7#INHIBITORS,0.1930091212116459,Animalia:226;Plantae:39;Fungi:36;Bacteria:32;Protozoa:11;Chromista:6,394708,1,0.052762818432050468
ki:3.4.11.1:62,ki,"('3.4.11.1', '62')",3.4.11.1,62,"1,10-phenanthroline",14,0.2993350334991946,Animalia:6;Bacteria:5;Plantae:2;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.1#INHIBITORS,0.17950685803620778,Animalia:216;Bacteria:51;Plantae:25;Archaea:9;Protozoa:3,"652589;665248;665479;698424;708561;718187;718340;731553;95176;95178,95181;95182;95208;95218;95225",14,0.11982817546298682
ki:3.1.1.3:21,ki,"('3.1.1.3', '21')",3.1.1.3,21,EDTA,19,0.18338543719091221,Bacteria:15;Plantae:2;Fungi:1;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,650348;650524;651018;653738;664236;665576;677300;677702;679885;681482;682643;682646;690670;692254;692424;713783;715206;716567;729064,19,-0.021678101740324529
ki:1.15.1.1:582,ki,"('1.15.1.1', '582')",1.15.1.1,582,N3-,24,0.26878483100134337,Bacteria:14;Plantae:6;Archaea:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=1.15.1.1#INHIBITORS,0.20973810131254697,Plantae:55;Animalia:51;Bacteria:49;Archaea:13;Fungi:5;Chromista:3;Protozoa:1,"438096;438096,438158;438101;438103;438113;438115;438117,438157;438137;438156;438160;438177;438187",12,0.059046729688796401
ki:4.1.2.13:21,ki,"('4.1.2.13', '21')",4.1.2.13,21,EDTA,19,0.23787199005968246,Bacteria:12;Archaea:5;Plantae:1;Chromista:1,http://www.brenda-enzymes.org/enzyme.php?ecno=4.1.2.13#INHIBITORS,0.19140391648179289,Bacteria:103;Animalia:88;Archaea:17;Plantae:15;Fungi:15;Protozoa:3;Chromista:1,4902;4918;4920;4924;4947;4962;664686;678573;680556;705891;714279;716837;722543;727401;728064;728260,16,0.046468073577889568
ki:3.2.1.20:33,ki,"('3.2.1.20', '33')",3.2.1.20,33,Hg2+,12,0.34272795311097526,Plantae:5;Bacteria:5;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.20#INHIBITORS,0.2506265202663393,Fungi:241;Animalia:138;Bacteria:110;Plantae:107;Archaea:20;Protozoa:15,393263;393267;393277;393279;393285;393289;393303;393306;393316;655516;666565;679331,12,0.092101432844635955
ki:2.1.1.53:2622,ki,"('2.1.1.53', '2622')",2.1.1.53,2622,"N-methyl-1,3-diaminopropane",12,0.0,Plantae:12,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.53#INHIBITORS,0.0,Plantae:70,706130,1,0.0
ki:3.2.1.41:21,ki,"('3.2.1.41', '21')",3.2.1.41,21,EDTA,11,0.23706965652891868,Bacteria:9;Archaea:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.41#INHIBITORS,0.23148874388488028,Bacteria:107;Archaea:30;Plantae:7,"136403;136404;136406,136410;136407;136407,654227;136411;136422;136432;655828;721313",10,0.0055809126440383994
ki:2.1.1.53:533,ki,"('2.1.1.53', '533')",2.1.1.53,533,cadaverine,12,0.0,Plantae:12,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.53#INHIBITORS,0.0,Plantae:70,485445;676699;706130,3,0.0
ki:2.7.1.11:671,ki,"('2.7.1.11', '671')",2.7.1.11,671,D-Fructose 1-phosphate,20,0.29184679922747642,Bacteria:8;Animalia:8;Plantae:3;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.11#INHIBITORS,0.22030611829185406,Animalia:116;Plantae:74;Bacteria:66;Archaea:11;Fungi:5;Protozoa:4,640421,1,0.071540680935622353
ki:1.1.1.28:13,ki,"('1.1.1.28', '13')",1.1.1.28,13,ADP,28,0.077038051835514709,Bacteria:27;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.1.1.28#INHIBITORS,0.12547740217880984,Bacteria:162;Animalia:12,286430,1,-0.048439350343295134
ki:2.7.4.3:30,ki,"('2.7.4.3', '30')",2.7.4.3,30,AMP,12,0.33713475490245054,Bacteria:6;Animalia:4;Archaea:2,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.4.3#INHIBITORS,0.21144830081654567,Animalia:66;Bacteria:45;Archaea:8;Fungi:4;Plantae:2,"642567;642568;642572;642578;642581;642586;642588;642589,642605;642614;725225",10,0.12568645408590487
ki:2.7.7.9:2,ki,"('2.7.7.9', '2')",2.7.7.9,2,more,16,0.24672486220963252,Animalia:10;Plantae:4;Fungi:1;Bacteria:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.9#INHIBITORS,0.22881270484667646,Animalia:36;Plantae:22;Bacteria:10;Protozoa:2;Fungi:1,643726;643729;643730;643748;663047,5,0.017912157362956066
ki:2.3.1.5:67,ki,"('2.3.1.5', '67')",2.3.1.5,67,iodoacetamide,10,0.21301061988339232,Bacteria:8;Animalia:1;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.3.1.5#INHIBITORS,0.25306486502388625,Animalia:106;Bacteria:66;Fungi:4,"487142;487143;487145;487146;487148,661996;487149;658090;659692;661996;685192",10,-0.040054245140493938
ki:3.2.1.26:33,ki,"('3.2.1.26', '33')",3.2.1.26,33,Hg2+,17,0.30289874968615199,Plantae:12;Bacteria:5,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.26#INHIBITORS,0.23664805541464071,Plantae:171;Bacteria:45;Fungi:14,136064;136067;136087;136100;136101;136110;136116;136120;136124;136125;136127;136130;136136;664739;665023;708103;708454,17,0.066250694271511285
ki:2.7.7.27:30,ki,"('2.7.7.27', '30')",2.7.7.27,30,AMP,47,0.33734968501387952,Bacteria:28;Plantae:19,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.7.27#INHIBITORS,0.34439263962264788,Bacteria:164;Plantae:136,"488901;488901,643135;643115;643119;643135;643142;643144;663026;722552",9,-0.0070429546087683592
ki:3.2.1.14:33,ki,"('3.2.1.14', '33')",3.2.1.14,33,Hg2+,15,0.3516400559953814,Bacteria:6;Plantae:6;Animalia:3,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.14#INHIBITORS,0.246402297540603,Bacteria:78;Plantae:40;Animalia:38;Fungi:5;Archaea:4,393498;393505;393512;393525;646793;656792;679330;680311;707249;708009;710447;717887;729087;729154;729427,15,0.1052377584547784
ki:1.17.4.1:2,ki,"('1.17.4.1', '2')",1.17.4.1,2,more,11,0.30548829517982373,Animalia:6;Bacteria:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.17.4.1#INHIBITORS,0.13704036147885484,Animalia:246;Bacteria:57;Fungi:11;Plantae:3;Archaea:1,437915;437917;437918;674627;688589;703813,6,0.16844793370096889
ki:1.8.1.7:44,ki,"('1.8.1.7', '44')",1.8.1.7,44,glutathione,10,0.27184734013300127,Animalia:5;Bacteria:2;Plantae:1;Chromista:1;Protozoa:1,http://www.brenda-enzymes.org/enzyme.php?ecno=1.8.1.7#INHIBITORS,0.1930091212116459,Animalia:226;Plantae:39;Fungi:36;Bacteria:32;Protozoa:11;Chromista:6,393993;394720;394743;394745;394751;394755;660339;675954;686233;701146,10,0.078838218921355369
ki:3.6.1.9:21,ki,"('3.6.1.9', '21')",3.6.1.9,21,EDTA,10,0.31444946410967972,Animalia:5;Plantae:4;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.6.1.9#INHIBITORS,0.28365636340725897,Animalia:62;Plantae:36;Bacteria:18;Fungi:6,208391;246801;246821;246822;246827;246829;658622;713555;719535;720099,10,0.03079310070242075
ki:5.2.1.8:1044,ki,"('5.2.1.8', '1044')",5.2.1.8,1044,cyclosporin A,19,0.28009186284427767,Animalia:8;Plantae:8;Bacteria:2;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=5.2.1.8#INHIBITORS,0.13655472750795969,Animalia:166;Bacteria:18;Plantae:14;Fungi:5;Archaea:1,"2510,2515,653787;2521,2524;2522;2523;2527;2533;2535;2537;651323;651755;651842;651964;653459;653605;680801;693250;694779;706176",18,0.14353713533631798
ki:3.2.1.8:19,ki,"('3.2.1.8', '19')",3.2.1.8,19,Cu2+,18,0.14194948307952715,Bacteria:16;Animalia:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.8#INHIBITORS,0.12851000302977028,Bacteria:149;Plantae:13;Animalia:8;Fungi:2,171582;171603;171605;171636;171646;171648;171653;655257;656075;678008;679547;681810;696821;697502;707216;709555;718337;729475,18,0.013439480049756869
ki:3.2.1.26:14,ki,"('3.2.1.26', '14')",3.2.1.26,14,Zn2+,10,0.33650583350462826,Plantae:6;Bacteria:4,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.26#INHIBITORS,0.23664805541464071,Plantae:171;Bacteria:45;Fungi:14,136067;136079;136101;136102;136117;136120;136133;136136;664739;708454,10,0.099857778089987553
ki:3.4.11.10:225,ki,"('3.4.11.10', '225')",3.4.11.10,225,bestatin,10,0.25020121176909393,Bacteria:8;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.11.10#INHIBITORS,0.13438154636515073,Bacteria:146;Animalia:12,"665105;665172;665934;666273;678587,717373;700078;707405;709544;731768;81191",10,0.1158196654039432
ki:1.6.5.8:139,ki,"('1.6.5.8', '139')",1.6.5.8,139,Pb2+,11,0.0,Bacteria:11,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.8#INHIBITORS,0.24517387342137378,Bacteria:148;Animalia:33;Plantae:18,711293,1,-0.24517387342137378
ki:3.1.21.1:21,ki,"('3.1.21.1', '21')",3.1.21.1,21,EDTA,14,0.22383316649202273,Animalia:10;Bacteria:2;Fungi:1;Plantae:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.21.1#INHIBITORS,0.20285358809177662,Animalia:81;Bacteria:17;Plantae:6;Fungi:5,134206;134215;134224;134225;650354;651802;651811;653014;654026;663963;664154;666780;679337,13,0.020979578400246113
ki:3.4.22.1:213,ki,"('3.4.22.1', '213')",3.4.22.1,213,iodoacetic acid,12,0.0,Animalia:12,http://www.brenda-enzymes.org/enzyme.php?ecno=3.4.22.1#INHIBITORS,0.054028387777457415,Animalia:605;Protozoa:14,"34989;34992;35022;36625,36632,36641,36647,695447;36629;36630;36635,36639,36640;36636,36642;36638;36651,36652;36653;717630",12,-0.054028387777457415
ki:1.6.5.8:4110,ki,"('1.6.5.8', '4110')",1.6.5.8,4110,Thesit,12,0.35918544235560029,Animalia:5;Bacteria:4;Plantae:3,http://www.brenda-enzymes.org/enzyme.php?ecno=1.6.5.8#INHIBITORS,0.24517387342137378,Bacteria:148;Animalia:33;Plantae:18,671351,1,0.11401156893422651
ki:2.7.1.1:105,ki,"('2.7.1.1', '105')",2.7.1.1,105,D-glucose 6-phosphate,12,0.24577193964369637,Animalia:8;Plantae:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=2.7.1.1#INHIBITORS,0.21988089007147305,Animalia:108;Plantae:23;Fungi:22;Archaea:12;Protozoa:4,640206;640211;640219;640239;640240;640251;640253;640255;661952;662531;662842;676389,12,0.025891049572223324
ki:2.5.1.19:1154,ki,"('2.5.1.19', '1154')",2.5.1.19,1154,N-phosphonomethylglycine,13,0.33313922120733802,Plantae:8;Bacteria:5,http://www.brenda-enzymes.org/enzyme.php?ecno=2.5.1.19#INHIBITORS,0.20752612642879142,Bacteria:55;Plantae:18;Chromista:1,"638173;638173,638184;638183;638185;638187;638188;638199;638202;638210",9,0.1256130947785466
ki:3.1.1.3:514,ki,"('3.1.1.3', '514')",3.1.1.3,514,Tween 80,10,0.31675684641107821,Bacteria:6;Animalia:2;Fungi:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,653758;680279;690508;694933;713783;715063;715206;715393;729064,9,0.11169330747984146
ki:3.1.1.1:257,ki,"('3.1.1.1', '257')",3.1.1.1,257,phenylmethylsulfonyl fluoride,13,0.32652665227134869,Bacteria:5;Archaea:4;Plantae:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.1#INHIBITORS,0.23353148722507316,Animalia:496;Bacteria:118;Archaea:99;Plantae:22,649395;661545;669545;670552;670779;677751;679382;679986;691328;692927;693444;721413;727066,13,0.09299516504627553
ki:3.1.3.11:15,ki,"('3.1.3.11', '15')",3.1.3.11,15,Ca2+,10,0.29931524161892659,Animalia:6;Plantae:3;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.11#INHIBITORS,0.15119995461904565,Animalia:468;Bacteria:69;Plantae:33;Archaea:13;Fungi:11,"170735;170736,170754;170753;170757;170784;653727;664944;682776;722624;730360",10,0.14811528699988094
ki:3.2.1.23:2,ki,"('3.2.1.23', '2')",3.2.1.23,2,more,10,0.27222499383630588,Bacteria:6;Plantae:2;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,679960;680433;701806;701857;702660;704112;704135;706705;713677;727060,10,0.011871538719027575
ki:3.1.1.3:257,ki,"('3.1.1.3', '257')",3.1.1.3,257,phenylmethylsulfonyl fluoride,11,0.29055638623027302,Animalia:5;Bacteria:4;Fungi:1;Archaea:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.1.3#INHIBITORS,0.20506353893123674,Bacteria:263;Animalia:125;Plantae:28;Fungi:27;Archaea:1,692254;692415;692424;694965;714501;715063;715206;80828;80838;80862,10,0.085492847299036279
ki:2.1.1.53:721,ki,"('2.1.1.53', '721')",2.1.1.53,721,"1,3-diaminopropane",12,0.0,Plantae:12,http://www.brenda-enzymes.org/enzyme.php?ecno=2.1.1.53#INHIBITORS,0.0,Plantae:70,706130,1,0.0
ki:3.1.3.5:21,ki,"('3.1.3.5', '21')",3.1.3.5,21,EDTA,15,0.297289131772417,Animalia:7;Bacteria:7;Fungi:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.1.3.5#INHIBITORS,0.1444957374368315,Animalia:206;Bacteria:30;Plantae:10;Fungi:2,653772;664550;729593;95033;95036;95037;95039;95047;95054;95059,10,0.1527933943355855
ki:3.2.1.8:14,ki,"('3.2.1.8', '14')",3.2.1.8,14,Zn2+,13,0.22903067579332384,Bacteria:10;Plantae:2;Animalia:1,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.8#INHIBITORS,0.12851000302977028,Bacteria:149;Plantae:13;Animalia:8;Fungi:2,171582;171605;171636;171648;171651;171655;655257;655665;656075;678008;696821;697502;718337,13,0.10052067276355356
ki:3.2.1.23:71,ki,"('3.2.1.23', '71')",3.2.1.23,71,D-galactose,24,0.28173219870016897,Bacteria:12;Plantae:8;Fungi:2;Animalia:2,http://www.brenda-enzymes.org/enzyme.php?ecno=3.2.1.23#INHIBITORS,0.26035345511727831,Bacteria:176;Plantae:67;Fungi:37;Animalia:33;Archaea:20,"171288;171293;171296;171298;171302;171308;171309;171310;171318;171321;171327;171329;171346;171353;656940;665287;679560;682439;682457;701854;704135;706614,706624;713677",23,0.021378743582890658
