,Commentary,Compound,EC_number,KEGG_ID,KI_Value,LigandID,LigandName,Literature,Mode,Organism,Source,bigg.metabolite,chebiID,bigg.reaction,bigg.subsystem.reaction,bigg.subsystem.metabolite,$| log(\Gamma) |$
17686,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Purine and Pyrimidine Biosynthesis,7.49
17687,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,"Valine, Leucine, and Isoleucine Metabolism",7.49
17688,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Methylglyoxal Metabolism,7.49
17689,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Anaplerotic Reactions,7.49
17690,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Oxidative Phosphorylation,7.49
17691,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Nitrogen Metabolism,7.49
17692,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Glycine and Serine Metabolism,7.49
17693,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",7.49
17694,ReactionID=ALPHAGALACTOSID-RXN,,3.2.1.22,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,gals3,Alternate Carbon Metabolism,Lipopolysaccharide Biosynthesis / Recycling,7.49
17695,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Biomass and maintenance functions,
17696,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Alternate Carbon Metabolism,
17697,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Arginine and Proline Metabolism,
17698,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Pyruvate Metabolism,
17699,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Citric Acid Cycle,
17700,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Glycerophospholipid Metabolism,
17701,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Cofactor and Prosthetic Group Biosynthesis,
17702,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Threonine and Lysine Metabolism,
17703,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Unassigned,
17704,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Nucleotide Salvage Pathway,
17705,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Cell Envelope Biosynthesis,
17706,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Glycolysis/Gluconeogenesis,
17707,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Folate Metabolism,
17708,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Glyoxylate Metabolism,
17709,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Membrane Lipid Metabolism,
17710,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Histidine Metabolism,
17711,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Purine and Pyrimidine Biosynthesis,
17712,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,"Valine, Leucine, and Isoleucine Metabolism",
17713,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Methylglyoxal Metabolism,
17714,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Anaplerotic Reactions,
17715,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Oxidative Phosphorylation,
17716,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Nitrogen Metabolism,
17717,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Glycine and Serine Metabolism,
17718,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",
17719,ReactionID=CITSYN-RXN,,2.3.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,,,Lipopolysaccharide Biosynthesis / Recycling,
17720,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Biomass and maintenance functions,0.38
17721,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Alternate Carbon Metabolism,0.38
17722,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Arginine and Proline Metabolism,0.38
17723,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Pyruvate Metabolism,0.38
17724,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Citric Acid Cycle,0.38
17725,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Glycerophospholipid Metabolism,0.38
17726,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Cofactor and Prosthetic Group Biosynthesis,0.38
17727,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Threonine and Lysine Metabolism,0.38
17728,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Unassigned,0.38
17729,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Nucleotide Salvage Pathway,0.38
17730,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Cell Envelope Biosynthesis,0.38
17731,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Glycolysis/Gluconeogenesis,0.38
17732,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Folate Metabolism,0.38
17733,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Glyoxylate Metabolism,0.38
17734,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Membrane Lipid Metabolism,0.38
17735,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Histidine Metabolism,0.38
17736,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Purine and Pyrimidine Biosynthesis,0.38
17737,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,"Valine, Leucine, and Isoleucine Metabolism",0.38
17738,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Methylglyoxal Metabolism,0.38
17739,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Anaplerotic Reactions,0.38
17740,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Oxidative Phosphorylation,0.38
17741,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Nitrogen Metabolism,0.38
17742,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Glycine and Serine Metabolism,0.38
17743,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",0.38
17744,ReactionID=ACETALD-DEHYDROG-RXN,,1.2.1.10,,,NAD,,,+,Escherichia coli,EcoCyc,nad,CHEBI:57540,acald,Pyruvate Metabolism,Lipopolysaccharide Biosynthesis / Recycling,0.38
17745,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Biomass and maintenance functions,3.16
17746,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Alternate Carbon Metabolism,3.16
17747,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Arginine and Proline Metabolism,3.16
17748,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Pyruvate Metabolism,3.16
17749,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Citric Acid Cycle,3.16
17750,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Glycerophospholipid Metabolism,3.16
17751,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Cofactor and Prosthetic Group Biosynthesis,3.16
17752,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Threonine and Lysine Metabolism,3.16
17753,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Unassigned,3.16
17754,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Nucleotide Salvage Pathway,3.16
17755,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Cell Envelope Biosynthesis,3.16
17756,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Glycolysis/Gluconeogenesis,3.16
17757,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Folate Metabolism,3.16
17758,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Glyoxylate Metabolism,3.16
17759,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Membrane Lipid Metabolism,3.16
17760,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Histidine Metabolism,3.16
17761,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Purine and Pyrimidine Biosynthesis,3.16
17762,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,"Valine, Leucine, and Isoleucine Metabolism",3.16
17763,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Methylglyoxal Metabolism,3.16
17764,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Anaplerotic Reactions,3.16
17765,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Oxidative Phosphorylation,3.16
17766,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Nitrogen Metabolism,3.16
17767,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Glycine and Serine Metabolism,3.16
17768,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",3.16
17769,ReactionID=L-ASPARTATE-OXID-RXN,,1.4.3.16,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,aspo6,Cofactor and Prosthetic Group Biosynthesis,Lipopolysaccharide Biosynthesis / Recycling,3.16
17770,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Biomass and maintenance functions,39.52
17771,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Alternate Carbon Metabolism,39.52
17772,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Arginine and Proline Metabolism,39.52
17773,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Pyruvate Metabolism,39.52
17774,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Citric Acid Cycle,39.52
17775,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Glycerophospholipid Metabolism,39.52
17776,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Cofactor and Prosthetic Group Biosynthesis,39.52
17777,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Threonine and Lysine Metabolism,39.52
17778,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Unassigned,39.52
17779,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Nucleotide Salvage Pathway,39.52
17780,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Cell Envelope Biosynthesis,39.52
17781,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Glycolysis/Gluconeogenesis,39.52
17782,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Folate Metabolism,39.52
17783,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Glyoxylate Metabolism,39.52
17784,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Membrane Lipid Metabolism,39.52
17785,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Histidine Metabolism,39.52
17786,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Purine and Pyrimidine Biosynthesis,39.52
17787,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism","Valine, Leucine, and Isoleucine Metabolism",39.52
17788,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Methylglyoxal Metabolism,39.52
17789,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Anaplerotic Reactions,39.52
17790,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Oxidative Phosphorylation,39.52
17791,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Nitrogen Metabolism,39.52
17792,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Glycine and Serine Metabolism,39.52
17793,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism","Tyrosine, Tryptophan, and Phenylalanine Metabolism",39.52
17794,ReactionID=3-DEHYDROQUINATE-SYNTHASE-RXN,,4.2.3.4,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,dhqs,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",Lipopolysaccharide Biosynthesis / Recycling,39.52
17795,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Biomass and maintenance functions,
17796,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Alternate Carbon Metabolism,
17797,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Arginine and Proline Metabolism,
17798,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Pyruvate Metabolism,
17799,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Citric Acid Cycle,
17800,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Glycerophospholipid Metabolism,
17801,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Cofactor and Prosthetic Group Biosynthesis,
17802,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Threonine and Lysine Metabolism,
17803,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Unassigned,
17804,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Nucleotide Salvage Pathway,
17805,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Cell Envelope Biosynthesis,
17806,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Glycolysis/Gluconeogenesis,
17807,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Folate Metabolism,
17808,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Glyoxylate Metabolism,
17809,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Membrane Lipid Metabolism,
17810,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Histidine Metabolism,
17811,ReactionID=GLUTAMIN-RXN,,3.5.1.38,,,NAD,,,-,Escherichia coli,EcoCyc,nad,CHEBI:57540,asnn,Alanine and Aspartate Metabolism,Purine and Pyrimidine Biosynthesis,
